0.957,105.105,0.606,-3.404,0.14,0.603,Jet,4,0.0814,Get Born,305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,2003-01-01,0.00029500,1,2,213800,0.00117
0.94,100.99,0.438,-3.249,0.3,0.421,MGMT,3,0.0452,Oracular Spectacular,4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,2007-12-14,0.07770000,1,2,261000,8.74E-05
0.795,79.028,0.801,-5.115,0.0717,0.754,Portugal. The Man,4,0.0504,Woodstock,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,2017-06-16,0.00011300,0,1,163253,0.0417
0.509,119.945,0.578,-6.229,0.344,0.586,Dominic Fike,4,0.0279,14 minutes,6WTFHKrnZpwEBLRS10Ylqs,misses,2024-05-03,0.73400000,1,2,74379,0.13
0.62,117.038,0.741,-5.505,0.0398,0.934,Hozier,4,0.0412,Unheard,3HMY0r2BAdpasXMY8rseR0,Too Sweet,2024-03-22,0.00080900,1,10,251424,0.0295
0.643,103.842,0.633,-8.122,0.78,0.472,juju<3,4,0.0252,Wasted Summers,43MifzVnh8W3jJN0xqU9jR,Wasted Summers,2023-07-12,0.00831000,1,0,130385,0.106
0.593,120.509,0.565,-5.864,0.215,0.429,d4vd,4,0.0883,Feel It (From The Original Series “Invincible”),3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,2024-03-28,0.00000000,1,8,157974,0.0288
0.749,164.959,0.593,-5.67,0.314,0.649,The Strokes,4,0.0475,The New Abnormal,5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,2020-04-10,0.10600000,1,5,309053,0.0113
0.518,151.891,0.815,-6.594,0.104,0.877,Dominic Fike,4,0.0897,"Don't Forget About Me, Demos",0uI7yAKUf52Cn7y3sYyjiX,3 Nights,2018-10-16,0.00000000,0,7,177667,0.223
0.846,103.912,0.611,-5.9,0.0784,0.751,The Smiths,4,0.0436,The Smiths,1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,1984-02-20,0.00000000,1,11,162920,0.00509
0.924,168.017,0.598,-4.974,0.17,0.611,Royel Otis,4,0.0623,Oysters In My Pocket,2B664ulJSVBd6B8SAY3Wux,Oysters In My Pocket,2022-03-10,0.79900000,0,6,162339,0.0205
0.828,112.056,0.654,-5.377,0.122,0.79,Arctic Monkeys,4,0.0281,Favourite Worst Nightmare,2x8evxqUlF0eRabbW2JBJd,Fluorescent Adolescent,2007-04-22,0.00014400,0,1,183893,0.00146
0.901,113.967,0.621,-5.396,0.0875,0.744,New Radicals,4,0.0302,Maybe You've Been Brainwashed Too,1Cwsd5xI8CajJz795oy4XF,You Get What You Give,1998-01-01,0.00000000,1,2,300773,0.17
0.509,119.869,0.898,-7.973,0.0876,0.727,Rex Orange County,4,0.062,WHO CARES?,1gH1h30wkQdd9zhY3j7a8T,THE SHADE,2022-03-11,0.00000000,1,5,181507,0.391
0.572,131.272,0.636,-7.797,0.0878,0.66,Big Thief,4,0.0913,Vampire Empire,0ToG55iJZCOzZkcpWbXxpW,Vampire Empire,2023-07-19,0.00000000,1,9,192128,0.287
0.603,102.99,0.66,-7.7,0.0751,0.527,The American Dawn,4,0.025,Her,2vlkTkPqdATznKHu9gD2c1,Her,2024-07-26,0.01440000,0,3,214087,0.00566
0.798,126.976,0.502,-5.909,0.0979,0.307,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",4,0.0414,the record,09DR0sHnQUhHOiSNttc1mv,Not Strong Enough,2023-03-31,0.00001110,1,1,234933,0.00291
0.684,209.688,0.633,-4.314,0.112,0.725,Bakar,4,0.591,Hell N Back,3NRql0A1Ef4RCvT473iqgD,Hell N Back,2019-08-15,0.00008950,0,10,213573,0.314
0.351,87.057,0.665,-9.424,0.109,0.451,Crumb,4,0.0276,Jinx,0R3TWpoxAhT3HDXM7tpRzS,Ghostride,2019-06-14,0.81900000,1,2,126120,0.516
0.521,106.035,0.539,-7.46,0.367,0.679,The Strokes,4,0.0299,Is This It,7hm4HTk9encxT0LYC0J6oI,Someday,2001-07-30,0.00000000,1,9,183440,0.00425
0.544,121.968,0.823,-10.077,0.108,0.826,Vansire,4,0.0358,Metamodernity,4RGWHfQeJftd5XrP8JUgFj,Metamodernity,2019-06-11,0.16500000,1,5,162663,0.389
0.658,150.093,0.615,-7.299,0.205,0.293,alt-J,4,0.0343,An Awesome Wave,3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,2012-09-18,0.00091100,1,5,227080,0.096
0.501,134.014,0.781,-9.767,0.0908,0.961,Mk.gee,4,0.0333,ROCKMAN,63ABAnFKJCp28TAyqf2cGL,ROCKMAN,2024-10-18,0.00000378,1,3,177818,0.66
0.501,87.086,0.668,-13.119,0.194,0.858,Kenny Rogers,4,0.0629,The Gambler,5KqldkCunQ2rWxruMEtGh0,The Gambler,1978-11-20,0.00000000,1,4,214880,0.342
0.361,121.059,0.606,-16.031,0.38,0.621,George Strait,4,0.0346,Strait From The Heart,4TnUKixNWMfajncgdSwFoi,Amarillo By Morning,1982-01-01,0.00003390,1,9,173467,0.264
0.361,187.711,0.363,-14.398,0.154,0.612,"Waylon Jennings, Willie Nelson",3,0.0499,Waylon & Willie,7nVQ8mo77KaUvhUQzh4vMy,Mammas Don't Let Your Babies Grow up to Be Cowboys,1978-01-01,0.00119000,1,9,152867,0.623
0.586,78.259,0.434,-7.612,0.146,0.239,"SZA, Travis Scott",4,0.138,SOS,6koKhrBBcExADvWuOgceNZ,Open Arms (feat. Travis Scott),2022-12-08,0.01440000,1,9,239613,0.753
0.545,159.94,0.545,-7.362,0.417,0.549,Frank Ocean,3,0.107,Blonde,3xKsf9qdS1CyvXSMEid6g8,Pink + White,2016-08-20,0.00005480,1,9,184516,0.667
0.364,75.24,0.524,-10.209,0.1,0.436,"Daniel Caesar, H.E.R.",4,0.0367,Freudian,1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),2017-08-25,0.00000000,1,7,209831,0.808
0.507,86.412,0.662,-8.238,0.0465,0.676,"USHER, Alicia Keys",4,0.118,Confessions (Expanded Edition),68vgtRHr7iZHpzGpon6Jlo,My Boo,2004-03-23,0.00000000,1,5,223440,0.257
0.607,81.001,0.684,-8.127,0.191,0.498,Miguel,4,0.1,All I Want Is You,0JXXNGljqupsJaZsgSbMZV,Sure Thing,2010-11-26,0.00030700,0,11,195373,0.0267
0.551,143.008,0.559,-7.231,0.11,0.392,SZA,4,0.132,SOS,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,2022-12-09,0.00000000,1,5,201800,0.141
0.444,118.402,0.609,-9.129,0.104,0.166,Alicia Keys,3,0.106,The Diary Of Alicia Keys,3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,2003-12-02,0.00000686,1,7,228707,0.603
0.394,117.489,0.689,-10.102,0.0859,0.382,Brent Faiyaz,3,0.065,Poison,5NijSs5dAwaIybq1GaRTIe,Poison,2016-08-03,0.00090500,0,2,212992,0.711
0.551,92.887,0.911,-3.75,0.0863,0.969,Mary J. Blige,4,0.045,No More Drama,3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,2001-08-28,0.00004350,0,8,265867,0.133
0.693,86.009,0.662,-4.298,0.145,0.655,Chris Brown,4,0.0698,Exclusive (Expanded Edition),5Lgcn7u07bHuqbOtXkN62u,With You,2007-11-06,0.00000000,1,3,252120,0.134
0.684,112.912,0.692,-7.364,0.156,0.406,SZA,4,0.155,Ctrl,2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,2017-06-09,0.00000000,1,6,231253,0.131
0.239,113.451,0.372,-11.314,0.168,0.127,Miguel,4,0.0296,All I Want Is You,1eUGmzzvahJjOSWgDHuRlv,Girl With The Tattoo Enter.lewd,2010-11-26,0.00017500,0,6,102813,0.856
0.307,92.995,0.81,-7.215,0.0779,0.697,Brent Faiyaz,4,0.12,Larger Than Life,1zgHn1EqUyA0HqNYMdJ5ia,Best Time,2023-10-27,0.00298000,1,9,82509,0.16
0.352,102.679,0.45,-11.733,0.249,0.408,"H.E.R., Bryson Tiller",4,0.267,I Used To Know Her,6oEVnWKgPqIEPc53OYDNqG,Could've Been (feat. Bryson Tiller),2019-08-30,0.00000380,0,1,252747,0.649
0.695,90.119,0.665,-5.763,0.106,0.707,Ashanti,4,0.0532,Ashanti,6zMUIb4uce1CzpbjR3vMdN,Foolish,2002-01-01,0.00000000,1,0,227387,0.347
0.609,95.986,0.652,-7.519,0.233,0.482,Alicia Keys,3,0.037,Songs In A Minor,0KQx6HOpJueiSkztcS0r7D,Fallin',2001-06-05,0.00101000,0,11,210200,0.263
0.284,99.796,0.358,-8.285,0.183,0.276,SZA,3,0.0285,SOS,5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,2022-12-09,0.00000000,1,7,180853,0.805
0.344,65.203,0.583,-8.765,0.143,0.581,Brent Faiyaz,3,0.0559,Fuck The World,2J6OF7CkpdQGSfm1wdclqn,Clouded,2020-02-07,0.00000000,1,2,110129,0.774
0.574,92.795,0.452,-8.336,0.189,0.578,Ne-Yo,4,0.311,In My Own Words,6brl7bwOHmGFkNw3MBqssT,So Sick,2006-01-01,0.00000000,1,6,207187,0.245
0.707,93.145,0.704,-6.537,0.318,0.761,"Brandy, Monica",4,0.0391,Never Say Never,6sHsXIJoEN5JpdkGMQDJxt,The Boy Is Mine,1998-05-29,0.00106000,0,1,294787,0.539
0.612,86.768,0.536,-5.847,0.209,0.57,Chris Brown,4,0.272,Chris Brown (Expanded Edition),7DFnq8FYhHMCylykf6ZCxA,Yo (Excuse Me Miss),2005-01-01,0.00000000,1,4,229040,0.119
0.735,88.98,0.644,-5.747,0.161,0.418,SZA,4,0.0391,SOS,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,2022-12-08,0.14400000,1,8,153947,0.0521
0.503,137.007,0.646,-7.472,0.652,0.789,Brent Faiyaz,4,0.0312,Larger Than Life,2JqkpMe2eJToJNHEqkJeCu,Forever Yours,2023-10-27,0.00027900,1,2,96369,0.00426
0.552,90.098,0.641,-5.423,0.148,0.152,Alicia Keys,4,0.0283,No One (Remixes),0mZ5GyrHG908lqrHaTw4hi,No One,2007-10-09,0.00000463,0,1,254524,0.027
0.698,95.975,0.59,-4.262,0.107,0.352,USHER,4,0.0286,Raymond v Raymond (Expanded Edition),030OCtLMrljNhp8OWHBWW3,Hey Daddy (Daddy's Home),2010-03-30,0.00000000,1,11,224093,0.000176
0.61,125.99,0.741,-7.34,0.534,0.72,"Jhené Aiko, Swae Lee",4,0.0511,Trip,2pg2TiYo9Rb8KeB5JjP7jS,Sativa,2017-09-22,0.00000000,0,6,276960,0.316
0.705,96.644,0.838,-6.131,0.336,0.837,"Ja Rule, Ashanti",4,0.29,Pain Is Love,2hNf1rawV2XAZ6Jld2Fxwf,Always On Time,2001-10-02,0.00000000,0,5,245093,0.195
0.378,141.967,0.617,-8.54,0.11,0.22,Brent Faiyaz,4,0.0315,WASTELAND,3XgGQ1wjo5khvq2UImjyNF,ALL MINE,2022-07-08,0.00009160,1,9,216063,0.428
0.43,129.93,0.716,-8.28,0.146,0.472,Summer Walker,4,0.112,Heart Of A Woman,2oVVaVY0LkzwAYYcyzon6Z,Heart Of A Woman,2024-10-25,0.00000000,0,9,171000,0.482
0.629,93.985,0.657,-4.938,0.254,0.726,USHER,4,0.0782,8701,2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,2001-08-07,0.00000000,1,6,266893,0.194
0.493,82.887,0.347,-11.548,0.127,0.308,"Jhené Aiko, Kendrick Lamar",4,0.29,Sail Out,5nkUIVKqOqdpB6ApKgEMkv,Stay Ready (What A Life),2013-01-01,0.00366000,0,8,382760,0.455
0.594,135.002,0.795,-6.2,0.162,0.409,"SZA, Travis Scott",4,0.0748,Ctrl,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),2017-06-09,0.00000000,1,0,275080,0.112
0.5,132.798,0.602,-9.377,0.295,0.395,Brent Faiyaz,4,0.298,Fuck The World,5PvVkf1Yuq3XyMqqjPiKPd,Been Away,2020-02-07,0.00005690,1,8,223630,0.477
0.618,133.876,0.707,-5.825,0.293,0.517,"Summer Walker, SZA",4,0.19,Still Over It,08SB2OtZkaliju77WYEKxk,No Love (with SZA),2021-11-05,0.00000000,0,1,231498,0.17
0.477,119.928,0.796,-7.161,0.12,0.685,USHER,4,0.108,Confessions (Expanded Edition),7z3N2W7Xz1t2G2sAO8wFVH,Burn,2004-03-23,0.00000000,1,1,231933,0.314
0.681,171.864,0.673,-5.693,0.235,0.707,Ne-Yo,4,0.118,Year Of The Gentleman (Bonus Track Edition),34ceTg8ChN5HjrqiIYCn9Q,Miss Independent,2008-01-01,0.00000000,1,1,232000,0.52
0.588,94.519,0.686,-8.343,0.0954,0.617,Mario,4,0.0554,Turning Point,7GaFYUqP2WdR4KTPk7cXoP,Let Me Love You,2004-03-15,0.00000000,0,7,249120,0.178
0.5,135.03,0.856,-9.393,0.104,0.886,"Brent Faiyaz, FELIX!, Tommy Richman",4,0.18,Larger Than Life,5iwUwADk4uQUvgMF6PlTRl,Upset (feat. Tommy Richman & FELIX!),2023-10-27,0.00000000,1,11,177900,0.487
0.725,146.163,0.61,-5.131,0.154,0.291,"Kehlani, Ty Dolla $ign",4,0.15,While We Wait,6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),2019-02-22,0.00000000,1,8,201788,0.367
0.5,124.037,0.816,-4.551,0.0733,0.649,USHER,4,0.03,8701,7J41dYQolQJEtj3UmKLu5r,U Got It Bad,2001-08-07,0.00000153,1,1,247840,0.0227
0.876,130.21,0.412,-6.008,0.297,0.706,"Lloyd, Lil Wayne",5,0.472,Street Love,5Y77SQxEr1eiofPeUTPHxM,You,2007-01-01,0.00000000,0,5,273133,0.102
0.538,109.97,0.81,-5.783,0.0951,0.832,Ne-Yo,4,0.0357,Because Of You,6CFPFnS9EcLs2I0nWqtWci,Because Of You,2007-01-01,0.00000000,0,0,266840,0.53
0.394,92.009,0.764,-8.559,0.117,0.465,Brent Faiyaz,4,0.152,Lost,0oufSLnKQDoBFX5mgkDCgR,Trust,2018-10-19,0.00009370,1,8,158421,0.231
0.552,168.19,0.727,-8.074,0.198,0.607,"Nelly, Kelly Rowland",4,0.14,Nellyville,0ARK753YaiJbpLUk7z5yIM,Dilemma,2002-06-25,0.00016000,0,2,289160,0.226
0.712,140.012,0.573,-5.976,0.167,0.346,"USHER, Jeezy",4,0.0732,Here I Stand,5j0McHPthKpOXRr3fBq8M0,Love in This Club (feat. Young Jeezy),2008-05-27,0.00000000,1,0,259720,0.0572
0.576,179.063,0.625,-5.693,0.187,0.235,Miguel,4,0.175,Kaleidoscope Dream (Deluxe Version),5hJFhO9dvhJoDvUZZ9iWSw,Adorn,2012-01-01,0.00004070,0,11,193147,0.0543
0.366,73.313,0.4,-9.405,0.126,0.161,SZA,3,0.0597,Ctrl,6gU9OKjOE7ghfEd55oRO57,The Weekend,2017-06-09,0.00000000,0,8,272187,0.242
0.242,144.211,0.549,-11.692,0.127,0.286,Brent Faiyaz,4,0.038,Fuck The World,0zWbYGQq5O1KQd0iqzgjP6,Rehab (Winter In Paris),2020-02-07,0.00008100,1,5,180304,0.809
0.721,169.904,0.62,-5.538,0.563,0.77,"Paperboy Fabe, Brent Faiyaz",4,0.0887,Language,4RnvS1tmh1ERhjXX6dxv95,Language,2017-05-12,0.00750000,0,4,150361,0.0422
0.467,138.007,0.845,-7.674,0.0694,0.702,USHER,4,0.138,Confessions (Expanded Edition),7wBThXx7BGZHJJ3aN3OPvv,Confessions Part II,2004-03-23,0.00000000,1,1,211200,0.0586
0.635,103.019,0.617,-6.769,0.164,0.446,"The Chainsmokers, Coldplay",4,0.0317,Memories...Do Not Open,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,2017-04-07,0.00001440,0,11,247160,0.0498
0.939,129.024,0.671,-3.206,0.298,0.53,"Pitbull, AFROJACK, Ne-Yo, Nayer",4,0.161,Planet Pit (Deluxe Version),4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),2011-06-17,0.00000000,1,8,252307,0.191
0.715,199.892,0.475,-5.371,0.135,0.159,"DJ Snake, Justin Bieber",4,0.058,Encore,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,2016-08-05,0.00002670,1,8,205947,0.0863
0.823,128.035,0.646,-4.123,0.322,0.418,"Calvin Harris, Ellie Goulding",4,0.0394,Motion,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),2014-10-31,0.00000000,0,2,227267,0.213
0.835,125.983,0.527,-5.298,0.249,0.654,Avicii,4,0.0433,The Days / Nights,0ct6r3EGTcMLPtrXHDvVjc,The Nights,2014-01-01,0.00000000,1,6,176658,0.0166
0.751,117.948,0.88,-4.258,0.106,0.884,Regard,4,0.0874,Ride It,2tnVG71enUj33Ic2nFN6kZ,Ride It,2019-07-26,0.00006430,0,7,157606,0.177
0.685,118.02,0.782,-6.237,0.16,0.603,"OMI, Felix Jaehn",4,0.0309,Me 4 U,7vFoFDWqTX0mHzLfrF1Cfy,Cheerleader (Felix Jaehn Remix) - Radio Edit,2015-10-16,0.00001180,1,4,180566,0.166
0.524,95.01,0.748,-5.599,0.111,0.661,"The Chainsmokers, Halsey",4,0.0338,Closer,7BKLCZ1jbUBVqRi2FVlTVw,Closer,2016-07-29,0.00000000,1,8,244960,0.414
0.627,179.642,0.468,-5.085,0.11,0.159,Alan Walker,4,0.0476,Different World,698ItKASDavgwZ3WjaWjtz,Faded,2018-12-14,0.00000797,1,6,212107,0.0281
0.856,127.949,0.596,-3.556,0.141,0.743,Calvin Harris,4,0.0346,Motion,6YUTL4dYpB9xZO5qExPf05,Summer,2014-10-31,0.01780000,0,4,222533,0.0211
0.77,125.905,0.694,-5.335,0.118,0.163,"Dynoro, Gigi D'Agostino",4,0.149,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,2018-06-08,0.00001100,1,6,184560,0.176
0.963,129.992,0.581,-4.087,0.139,0.788,"Pitbull, Kesha",4,0.0981,Global Warming: Meltdown (Deluxe Version),3cHyrEgdyYRjgJKSOiOtcS,Timber,2012-01-01,0.00000000,1,11,204160,0.0295
0.787,126.062,0.604,-3.674,0.127,0.301,"David Guetta, Sia",4,0.103,Nothing but the Beat (Ultimate Edition),0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),2012-12-07,0.15000000,0,0,245040,0.0679
0.714,101.969,0.664,-6.645,0.0843,0.71,"Mike Posner, Seeb",4,0.111,"At Night, Alone.",0vbtURX4qv1l7besfwmnD8,I Took A Pill In Ibiza - Seeb Remix,2016-05-06,0.00000842,0,7,197933,0.0353
0.815,123.063,0.636,-5.098,0.163,0.636,"Robin Schulz, Francesco Yates",4,0.0581,Sugar,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),2015-09-25,0.00000000,0,5,219043,0.0185
0.736,127.999,0.579,-3.863,0.198,0.613,Avicii,4,0.0527,Stories,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,2015-10-02,0.00000000,0,6,230613,0.31
0.777,130.003,0.73,-5.194,0.0691,0.575,"Jennifer Lopez, Pitbull",4,0.0496,Love?,3C0nOe05EIt1390bVABLyN,On The Floor,2011-04-29,0.00048600,0,3,284867,0.105
0.869,159.805,0.533,-5.093,0.136,0.425,"The Chainsmokers, Daya",4,0.173,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,2016-02-05,0.00538000,1,11,208373,0.156
0.857,128.024,0.414,-4.078,0.343,0.348,"Calvin Harris, John Newman",4,0.0808,Motion,07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),2014-10-31,0.00574000,0,0,212960,0.0287
0.86,127.075,0.608,-5.324,0.262,0.437,"Flo Rida, Sia",4,0.0554,Wild Ones,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),2012-06-22,0.00000000,0,5,232947,0.0991
0.811,116.047,0.794,-8.966,0.101,0.862,"Daft Punk, Pharrell Williams, Nile Rodgers",4,0.038,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2013-04-19,0.00000107,0,6,248413,0.0426
0.741,123.077,0.646,-4.973,0.312,0.571,Axwell /\ Ingrosso,4,0.034,More Than You Know,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,2017-07-28,0.00000000,0,5,203000,0.0275
0.519,133.99,0.501,-5.88,0.454,0.168,"Martin Garrix, Bebe Rexha",4,0.0409,In the Name of Love,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,2016-07-29,0.00000000,0,4,195707,0.109
0.717,121.985,0.793,-4.759,0.226,0.466,"Kungs, Cookin' On 3 Burners",4,0.0393,Layers,1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),2016-11-04,0.00003600,0,0,195547,0.0927
0.685,130.039,0.772,-6.849,0.131,0.501,"will.i.am, Britney Spears",4,0.0696,#willpower,2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,2013-01-01,0.00008960,1,5,283400,0.019
0.927,123.962,0.631,-2.787,0.148,0.465,"Calvin Harris, Rihanna",4,0.0332,This Is What You Came For,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,2016-04-29,0.11900000,0,9,222160,0.199
0.593,119.958,0.79,-9.204,0.065,0.72,Stromae,4,0.0776,Cheese,2GYHyAoLWpkxLVa4oYTVko,Alors on danse - Radio Edit,2010-01-01,0.00202000,0,1,206067,0.0983
0.766,127.975,0.735,-4.485,0.108,0.6,"Rihanna, Calvin Harris",4,0.0383,Talk That Talk,0U10zFw4GlBacOy9VDGfGL,We Found Love,2011-11-19,0.00141000,1,1,215227,0.025
0.51,119.994,0.829,-9.334,0.0829,0.45,"Mr. Probz, Robin Schulz",4,0.0369,Waves (Robin Schulz Radio Edit),1HFfMOxCAT4GAwaPfCdmUs,Waves - Robin Schulz Radio Edit,2014-02-07,0.00143000,0,5,208133,0.00821
0.869,127.966,0.616,-3.911,0.064,0.473,"Flo Rida, David Guetta",4,0.0327,Only One Flo (Part 1),6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),2010-11-24,0.00000000,1,0,234560,0.0283
0.915,126.094,0.544,-3.405,0.115,0.51,"Calvin Harris, Alesso, Hurts",4,0.0841,Motion,4J7CKHCF3mdL4diUsmW8lq,Under Control (feat. Hurts),2014-10-31,0.00091400,1,8,184280,0.129
0.741,119.896,0.72,-6.529,0.289,0.357,"Aaron Smith, Krono, Luvli",4,0.0287,Dancin (feat. Luvli) [Krono Remix],6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,2014-11-07,0.00001410,0,10,198053,0.101
0.697,122.746,0.613,-8.618,0.332,0.476,Daft Punk,4,0.133,Discovery,0DiWol3AO6WpXZgp0goxAV,One More Time,2001-03-12,0.00000000,1,2,320357,0.0194
0.634,113.927,0.704,-7.374,0.0952,0.411,"Kygo, Conrad Sewell",4,0.0428,Cloud Nine,1I8tHoNBFTuoJAlh4hfVVE,Firestone,2016-05-13,0.00003170,0,11,271640,0.393
0.861,117.965,0.73,-4.1,0.213,0.704,"Jonas Blue, JP Cooper",4,0.0451,Blue,3P3pw6C19j31Rnzgo3JG7o,Perfect Strangers,2018-11-09,0.00000000,1,1,196613,0.39
0.989,126.002,0.621,-4.225,0.184,0.0348,"Shouse, David Guetta",4,0.0434,Love Tonight (David Guetta Remix),2prnn41CblB8B4yWACDljP,Love Tonight (David Guetta Remix Edit),2021-06-11,0.35700000,0,10,158095,0.015
0.805,126.008,0.506,-4.119,0.0856,0.383,Galantis,4,0.0469,Pharmacy,46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),2015-06-05,0.00193000,1,1,227074,0.00711
0.695,104.879,0.583,-5.336,0.0527,0.224,"DJ Snake, Bipolar Sunshine",4,0.0423,Encore,0g5EKLgdKvNlln7TNqBByK,Middle,2016-08-05,0.00000000,1,9,220573,0.0138
0.862,128.036,0.498,-6.02,0.352,0.469,"Guru Josh Project, Klaas",4,0.0588,Infinity 2008,3aQz0z86zrKjd1mcZlonxE,Infinity 2008 - Klaas Vocal Edit,2008-05-07,0.00918000,0,7,192294,0.000313
0.857,119.975,0.56,-4.145,0.381,0.432,Olly Alexander (Years & Years),4,0.0384,Communion (Deluxe),3AeicLnm55RqcXGBKYQolM,King,2015-07-10,0.00000000,0,4,215360,0.0594
0.781,128,0.509,-3.48,0.0749,0.176,"Zedd, Foxes",4,0.072,Clarity,60wwxj6Dd9NJlirf84wr2c,Clarity,2012-01-01,0.00000000,1,8,271427,0.0398
0.73,85.979,0.596,-4.091,0.325,0.525,"David Guetta, AFROJACK, Bebe Rexha, Nicki Minaj",4,0.151,Listen,285HeuLxsngjFn4GGegGNm,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",2014-11-10,0.00000000,1,9,192560,0.24
0.568,117.973,0.78,-6.96,0.0698,0.459,"Felix Jaehn, Jasmine Thompson",4,0.031,I,3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),2018-02-16,0.00016800,0,2,186147,0.668
0.463,121.999,0.778,-7.603,0.0731,0.496,"Alok, Zeeba, Bruno Martini",4,0.0389,Hear Me Now (feat. Zeeba),39cmB3ZoTOLwOTq7tMNqKa,Hear Me Now,2016-10-21,0.00289000,1,11,194840,0.546
0.774,112.05,0.674,-7.567,0.393,0.33,"Surf Mesa, Emilee",4,0.0892,ily (i love you baby) (feat. Emilee),62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),2019-11-26,0.00188000,0,11,176547,0.0686
0.81,126.052,0.572,-5.791,0.13,0.11,"Lana Del Rey, Cedric Gervais",4,0.0558,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) [Cedric Gervais Remix],6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,2013-02-01,0.00000653,0,1,214912,0.0157
0.781,119.977,0.751,-3.724,0.036,0.814,Taio Cruz,4,0.0862,The Rokstarr Hits Collection,2CEgGE6aESpnmtfiZwYlbV,Dynamite,2010-01-01,0.00000000,1,4,202613,0.0039
0.586,120.97,0.799,-6.735,0.193,0.549,"Clean Bandit, Jess Glynne",4,0.0377,New Eyes,61dCUoMCg28qEBzrW6htYM,Rather Be (feat. Jess Glynne),2014-06-02,0.00000203,1,11,227833,0.162
0.72,122.031,0.789,-5.652,0.129,0.664,"Topic, A7S",4,0.218,Breaking Me,3H7ihDc1dqLriiWXwsc2po,Breaking Me,2019-12-19,0.00000000,0,8,166794,0.223
0.62,120.031,0.798,-7.079,0.112,0.235,Tiësto,4,0.232,The Business,6f3Slt0GbA2bPZlz0aIFXN,The Business,2020-09-16,0.01920000,0,8,164000,0.414
0.622,102.04,0.69,-5.025,0.116,0.544,"Zedd, Alessia Cara",4,0.0622,Stay,6uBhi9gBXWjanegOb2Phh0,Stay,2017-02-23,0.00000000,0,5,210091,0.253
0.736,130.011,0.75,-4.168,0.265,0.355,"LMFAO, Lauren Bennett, GoonRock",4,0.155,Sorry For Party Rocking,7mitXLIMCflkhZiD34uEQI,Party Rock Anthem,2011-01-01,0.00000000,0,5,262147,0.0202
0.802,100.001,0.713,-7.055,0.309,0.343,"The Chainsmokers, ROZES",4,0.0561,Roses,3vv9phIu6Y1vX3jcqaGz5Z,Roses,2015-06-16,0.00377000,1,4,226739,0.0435
